hotel,lead_time,arrival_date_year,arrival_date_month,weekend_nights,week_nights,adults,children,babies,is_international,days_waiting,is_repeated_guest,is_family,is_canceled,market_segment_complementary,market_segment_corporate,market_segment_direct,market_segment_groups,market_segment_offline_ta_to,market_segment_online_ta,distribution_channel_direct,distribution_channel_gds,distribution_channel_ta_to,deposit_type_non_refund,deposit_type_refundable,customer_type_group,customer_type_transient,customer_type_transient_party
1,26,2017,8,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,163,2017,8,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,2016,12,0,1,1,0,0,False,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,7,2015,7,0,4,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,229,2016,4,2,6,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,197,2016,4,0,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,220,2017,3,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,129,2017,5,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,60,2017,8,1,0,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,269,2016,9,4,10,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,120,2016,4,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,58,2015,10,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,27,2016,9,1,0,2,0,0,False,8,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,0,2017,2,1,0,1,0,0,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,59,2017,3,1,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,84,2017,8,0,3,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,2,1,1,1,0,0,True,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,25,2017,2,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,34,2016,10,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,14,2016,4,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,38,2016,9,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,38,2016,9,2,3,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,40,2016,12,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,25,2017,2,2,3,2,0,1,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,46,2016,5,1,4,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,2,2017,5,0,4,2,1,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,4,2016,2,1,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,4,2017,7,1,1,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,109,2016,11,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2016,3,0,1,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,10,2016,4,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,45,2017,1,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,67,2015,10,0,1,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,35,2017,5,0,2,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,32,2016,8,1,0,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,10,1,1,2,0,0,True,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,46,2015,8,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,77,2015,8,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,216,2017,8,2,2,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,111,2017,7,2,0,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,13,2017,1,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,10,2017,8,2,0,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,35,2017,8,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,148,2017,2,2,2,0,2,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,16,2016,8,2,3,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,2015,11,1,4,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,287,2017,5,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,7,2016,5,0,1,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,141,2017,7,3,8,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2016,2,0,1,1,0,0,True,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,64,2016,11,0,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,124,2016,6,3,6,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,125,2016,9,4,6,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,198,2016,10,2,5,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,39,2017,8,2,3,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,12,2017,8,4,10,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,59,2016,6,1,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2017,7,1,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,137,2016,7,1,2,2,1,0,False,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,29,2017,6,0,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,13,2017,6,0,3,2,1,0,False,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,49,2016,10,2,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,19,2015,9,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,86,2017,6,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,45,2017,7,2,0,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2015,9,0,3,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,58,2016,11,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,97,2016,5,0,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,103,2015,8,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,56,2016,3,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,84,2017,4,1,5,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,292,2016,7,2,1,2,2,0,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,339,2015,9,1,1,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0,19,2016,9,1,0,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,38,2017,7,0,2,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,67,2017,2,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,174,2017,8,3,7,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2016,1,1,1,2,0,0,False,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,206,2016,6,2,5,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,60,2017,4,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,36,2016,7,2,5,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,37,2017,3,2,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2017,6,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,111,2017,7,0,5,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,62,2017,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,12,2017,7,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,84,2016,4,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2015,8,1,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,47,2015,11,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,166,2017,8,2,4,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,179,2016,7,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,61,2015,8,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,91,2016,8,1,4,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,136,2016,8,2,5,3,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,33,2017,8,0,2,2,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,62,2017,2,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,22,2015,7,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,2,2017,4,0,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,110,2015,7,1,4,3,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,68,2016,4,1,0,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,448,2017,6,2,1,1,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,49,2017,5,2,0,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2016,4,0,1,1,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,89,2016,11,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,6,0,2,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,161,2017,8,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,82,2016,6,0,3,2,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,19,2016,3,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,29,2016,8,0,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,42,2016,4,1,3,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
